image_file_name,color,style,part,season,category
blouse_long_0038.jpg,khaki,modern,top,spring/fall,blouse_long
top_others_0009.jpg,navy,modern,top,summer,top_others
tshirt_short_0029.jpg,yellow,casual,top,summer,tshirt_short
tshirt_long_0001.jpg,white,casual,top,spring/fall,tshirt_long
loafer_0012.jpg,black,formal/office,shoes,All,loafer
dress_shirt_short_0010.jpg,white,formal/office,top,summer,dress_shirt_short
sleeveless_0045.jpg,black,casual,top,summer,sleeveless
blazer_0061.jpg,pink,modern,outer,spring/fall,blazer
cardigan_0005.jpg,black,casual,outer,spring/fall,cardigan
long_boots_0051.jpg,black,luxury,shoes,winter,long_boots
hill_0026.jpg,black,luxury,shoes,All,hill
sneakers_0047.jpg,white,casual,shoes,All,sneakers
tshirt_short_0023.jpg,white,casual,top,summer,tshirt_short
mtm_0010.jpg,khaki,casual,top,spring/fall,mtm
fleece_jacket_0049.jpg,gray,casual,outer,winter,fleece_jacket
dress_shirt_short_0015.jpg,pink,formal/office,top,summer,dress_shirt_short
fleece_jacket_0036.jpg,gray,casual,outer,winter,fleece_jacket
slacks_0034.jpg,black,formal/office,bottom,All,slacks
hill_0044.jpg,white,modern,shoes,All,hill
blouse_short_0039.jpg,white,modern,top,summer,blouse_short
skirt_0015.jpg,pink,modern,bottom,spring/fall,skirt
mtm_0031.jpg,gray,casual,top,spring/fall,mtm
jogger_0023.jpg,black,sporty,bottom,winter,jogger
hoody_0003.jpg,gray,casual,top,spring/fall,hoody
long_boots_0028.jpg,black,luxury,shoes,winter,long_boots
dress_shirt_short_0030.jpg,navy,modern,top,summer,dress_shirt_short
short_padding_0048.jpg,yellow_green,casual,outer,winter,short_padding
dress_0031.jpg,white,lovely,onepiece,summer,dress
sleeveless_0021.jpg,black,casual,top,summer,sleeveless
dress_shirt_long_0047.jpg,navy,dandy,top,spring/fall,dress_shirt_long
vest_0043.jpg,gray,formal/office,top,spring/fall,vest
dress_0001.jpg,yellow_green,casual,onepiece,summer,dress
leggings_0050.jpg,gray,sproty,bottom,all,leggings
dress_0017.jpg,black,modern,onepiece,spring/fall,dress
loafer_0034.jpg,brown,formal/office,shoes,All,loafer
jogger_0034.jpg,black,sporty,bottom,winter,jogger
blazer_0060.jpg,black,modern,outer,spring/fall,blazer
coat_0034.jpg,navy,modern,outer,winter,coat
flat_shoes_0003.jpg,black,luxury,shoes,All,flat_shoes
top_others_0018.jpg,white,modern,top,summer,top_others
dress_shirt_short_0039.jpg,black,modern,top,summer,dress_shirt_short
jean_0007.jpg,navy,casual,bottom,winter,jean
dress_shirt_short_0040.jpg,white,formal/office,top,summer,dress_shirt_short
jean_0028.jpg,brown,casual,bottom,winter,jean
mtm_0028.jpg,dark_beige,casual,top,spring/fall,mtm
short_boots_0041.jpg,black,luxury,shoes,winter,short_boots
mtm_0024.jpg,gray,casual,top,spring/fall,mtm
jogger_0040.jpg,khaki,sporty,bottom,winter,jogger
long_padding_0016.jpg,black,casual,outer,winter,long_padding
long_padding_0051.jpg,khaki,casual,outer,winter,long_padding
top_others_0030.jpg,pink,modern,top,summer,top_others
long_boots_0045.jpg,black,modern,shoes,winter,long_boots
dress_shirt_short_0006.jpg,skyblue,formal/office,top,summer,dress_shirt_short
blazer_0004.jpg,beige,modern,outer,spring/fall,blazer
long_padding_0010.jpg,purple,casual,outer,winter,long_padding
short_boots_0023.jpg,black,luxury,shoes,winter,short_boots
short_boots_0019.jpg,red,modern,shoes,winter,short_boots
skirt_0012.jpg,white,lovely,bottom,summer,skirt
coat_0046.jpg,gray,modern,outer,winter,coat
short_boots_0007.jpg,khaki,vintage,shoes,winter,short_boots
coat_0040.jpg,beige,modern,outer,winter,coat
dress_shirt_short_0023.jpg,navy,modern,top,summer,dress_shirt_short
slacks_0023.jpg,black,formal/office,bottom,All,slacks
slacks_0019.jpg,black,formal/office,bottom,All,slacks
coach_jacket_0046.jpg,sky,casual,outer,spring/fall,coach_jacket
hill_0050.jpg,black,sexy,shoes,All,hill
long_padding_0020.jpg,gray,casual,outer,winter,long_padding
jumper_0028.jpg,black,casual,outer,spring/fall,jumper
blouse_short_0037.jpg,pink,modern,top,summer,blouse_short
jogger_0022.jpg,dark_beige,sporty,bottom,winter,jogger
leather_jacket_0033.jpg,green,street,outer,winter,leather_jacket
leggings_0026.jpg,pink,sproty,bottom,all,leggings
jogger_0050.jpg,beige,street,bottom,winter,jogger
hill_0030.jpg,navy,sexy,shoes,All,hill
running_shoes_0039.jpg,black,sporty,shoes,All,running_shoes
jumper_0035.jpg,black,casual,outer,spring/fall,jumper
blazer_0028.jpg,green,modern,outer,spring/fall,blazer
skirt_0013.jpg,skyblue,casual,bottom,summer,skirt
loafer_0035.jpg,black,formal/office,shoes,All,loafer
coat_0035.jpg,red,casual,outer,winter,coat
sweater_0044.jpg,green,modern,top,winter,sweater
dress_shirt_short_0041.jpg,white,dandy,top,summer,dress_shirt_short
dress_shirt_short_0047.jpg,white,formal/office,top,summer,dress_shirt_short
mtm_0042.jpg,skyblue,casual,top,spring/fall,mtm
slacks_0026.jpg,white,formal/office,bottom,All,slacks
tshirt_short_0039.jpg,gray,casual,top,summer,tshirt_short
slacks_0047.jpg,black,formal/office,bottom,All,slacks
blouse_long_0002.jpg,beige,modern,top,spring/fall,blouse_long
coach_jacket_0010.jpg,gray,street,outer,spring/fall,coach_jacket
sneakers_0038.jpg,white,casual,shoes,All,sneakers
vest_0030.jpg,navy,casual,top,spring/fall,vest
dress_shirt_long_0013.jpg,white,formal/office,top,spring/fall,dress_shirt_long
tshirt_long_0024.jpg,red,casual,top,spring/fall,tshirt_long
running_shoes_0023.jpg,white,sporty,shoes,All,running_shoes
loafer_0005.jpg,black,formal/office,shoes,All,loafer
short_boots_0013.jpg,black,modern,shoes,winter,short_boots
dress_0008.jpg,beige,lovely,onepiece,summer,dress
leather_jacket_0050.jpg,black,street,outer,spring/fall,leather_jacket
slacks_0044.jpg,black,formal/office,bottom,All,slacks
blouse_short_0013.jpg,red,modern,top,summer,blouse_short
dress_0047.jpg,blue,casual,onepiece,spring/fall,dress
blazer_0076.jpg,yellow_green,modern,outer,spring/fall,blazer
blazer_0001.jpg,pink,modern,outer,spring/fall,blazer
short_padding_0014.jpg,beige,casual,outer,winter,short_padding
hoody_jacket_0005.jpg,gray,casual,outer,spring/fall,hoody_jacket
walker_0013.jpg,black,luxury,shoes,winter,walker
dress_shirt_short_0048.jpg,skyblue,formal/office,top,summer,dress_shirt_short
tshirt_long_0021.jpg,white,casual,top,spring/fall,tshirt_long
loafer_0033.jpg,black,formal/office,shoes,All,loafer
short_boots_0017.jpg,black,luxury,shoes,winter,short_boots
coat_0033.jpg,gray,modern,outer,winter,coat
fleece_jacket_0022.jpg,beige,casual,outer,winter,fleece_jacket
blazer_0036.jpg,gray,modern,outer,spring/fall,blazer
dress_shirt_long_0021.jpg,white,formal/office,top,spring/fall,dress_shirt_long
blouse_long_0036.jpg,skyblue,modern,top,spring/fall,blouse_long
dress_shirt_long_0025.jpg,navy,formal/office,top,spring/fall,dress_shirt_long
hightop_0018.jpg,purple,casual,top,summer,hightop
dress_shirt_long_0030.jpg,black,modern,top,spring/fall,dress_shirt_long
blazer_0074.jpg,black,modern,outer,spring/fall,blazer
sneakers_0027.jpg,white,casual,shoes,All,sneakers
vest_0003.jpg,khaki,casual,top,spring/fall,vest
sleeveless_0035.jpg,gray,casual,top,summer,sleeveless
dress_shirt_long_0007.jpg,navy,formal/office,top,spring/fall,dress_shirt_long
leather_jacket_0043.jpg,black,street,outer,spring/fall,leather_jacket
tshirt_long_0046.jpg,black,casual,top,spring/fall,tshirt_long
blouse_short_0002.jpg,pink,modern,top,summer,blouse_short
jean_0018.jpg,blue,casual,bottom,winter,jean
coat_0038.jpg,brown,modern,outer,winter,coat
sandal_0046.jpg,yellow,sporty,shoes,summer,sandal
skirt_0005.jpg,black,casual,bottom,summer,skirt
leather_jacket_0019.jpg,black,street,outer,spring/fall,leather_jacket
tshirt_long_0042.jpg,gray,casual,top,spring/fall,tshirt_long
coat_0025.jpg,pink,modern,outer,winter,coat
trench_coat_0021.jpg,beige,modern,outer,spring/fall,trench_coat
leggings_0006.jpg,pink,sproty,bottom,all,leggings
short_boots_0042.jpg,white,modern,shoes,winter,short_boots
blouse_short_0008.jpg,pink,modern,top,summer,blouse_short
sweater_0025.jpg,navy,casual,top,winter,sweater
walker_0039.jpg,black,modern,shoes,winter,walker
hill_0034.jpg,black,formal/office,shoes,All,hill
dress_shirt_long_0049.jpg,beige,formal/office,top,spring/fall,dress_shirt_long
sleeveless_0010.jpg,black,casual,top,summer,sleeveless
tshirt_long_0006.jpg,black,casual,top,spring/fall,tshirt_long
coat_0016.jpg,beige,modern,outer,winter,coat
fleece_jacket_0041.jpg,beige,casual,outer,winter,fleece_jacket
loafer_0022.jpg,black,formal/office,shoes,All,loafer
skirt_0008.jpg,black,modern,bottom,summer,skirt
sweater_0039.jpg,blue,modern,top,winter,sweater
long_padding_0019.jpg,pink,casual,outer,winter,long_padding
hill_0019.jpg,black,luxury,shoes,All,hill
blouse_short_0020.jpg,black,modern,top,summer,blouse_short
loafer_0049.jpg,black,formal/office,shoes,All,loafer
tshirt_long_0022.jpg,gray,casual,top,spring/fall,tshirt_long
dress_shirt_short_0024.jpg,white,modern,top,summer,dress_shirt_short
sleeveless_0009.jpg,white,casual,top,summer,sleeveless
sneakers_0005.jpg,white,casual,shoes,All,sneakers
coat_0042.jpg,gray,modern,outer,winter,coat
fleece_jacket_0026.jpg,white,casual,outer,winter,fleece_jacket
leather_jacket_0022.jpg,black,street,outer,spring/fall,leather_jacket
dress_shirt_long_0048.jpg,skyblue,formal/office,top,spring/fall,dress_shirt_long
dress_shirt_short_0013.jpg,pink,modern,top,summer,dress_shirt_short
blouse_short_0027.jpg,white,office/formal,top,summer,blouse_short
tshirt_long_0011.jpg,white,casual,top,spring/fall,tshirt_long
tshirt_long_0018.jpg,green,casual,top,spring/fall,tshirt_long
top_others_0003.jpg,white,casual,top,summer,top_others
coach_jacket_0036.jpg,yellow,street,outer,spring/fall,coach_jacket
short_boots_0045.jpg,black,luxury,shoes,winter,short_boots
cardigan_0018.jpg,black,casual,outer,spring/fall,cardigan
skirt_0032.jpg,gray,modern,bottom,spring/fall,skirt
short_padding_0020.jpg,gray,casual,outer,winter,short_padding
short_padding_0004.jpg,green,casual,outer,winter,short_padding
blouse_long_0020.jpg,white,formal/office,top,spring/fall,blouse_long
long_boots_0002.jpg,brown,sexy,shoes,winter,long_boots
sneakers_0008.jpg,white,casual,shoes,All,sneakers
leggings_0023.jpg,pink,sproty,bottom,all,leggings
sneakers_0001.jpg,black,casual,shoes,All,sneakers
mtm_0019.jpg,black,casual,top,spring/fall,mtm
hill_0049.jpg,black,luxury,shoes,All,hill
walker_0023.jpg,brown,modern,shoes,winter,walker
blazer_0035.jpg,gray,modern,outer,spring/fall,blazer
flat_shoes_0009.jpg,black,formal/office,shoes,All,flat_shoes
slacks_0029.jpg,black,formal/office,bottom,All,slacks
leggings_0051.jpg,yellow,sproty,bottom,all,leggings
blazer_0046.jpg,black,modern,outer,spring/fall,blazer
sweater_0035.jpg,beige,modern,top,winter,sweater
blouse_short_0030.jpg,gray,modern,top,summer,blouse_short
hoody_jacket_0017.jpg,khaki,sporty,outer,spring/fall,hoody_jacket
leather_jacket_0021.jpg,black,street,outer,spring/fall,leather_jacket
hightop_0006.jpg,white,luxury,top,summer,hightop
skirt_0026.jpg,black,modern,bottom,spring/fall,skirt
blazer_0042.jpg,navy,modern,outer,spring/fall,blazer
mtm_0022.jpg,gray,casual,top,spring/fall,mtm
flat_shoes_0024.jpg,navy,formal/office,shoes,All,flat_shoes
fleece_jacket_0016.jpg,black,casual,outer,winter,fleece_jacket
jean_0014.jpg,blue,casual,bottom,winter,jean
sandal_0022.jpg,brown,modern,shoes,summer,sandal
short_padding_0006.jpg,navy,casual,outer,winter,short_padding
long_boots_0019.jpg,black,sexy,shoes,winter,long_boots
blazer_0068.jpg,brown,modern,outer,spring/fall,blazer
dress_shirt_short_0029.jpg,black,formal/office,top,summer,dress_shirt_short
walker_0022.jpg,brown,luxury,shoes,winter,walker
dress_0049.jpg,brown,casual,onepiece,spring/fall,dress
tshirt_short_0018.jpg,white,casual,top,summer,tshirt_short
mtm_0040.jpg,navy,casual,top,spring/fall,mtm
dress_shirt_long_0023.jpg,gray,dandy,top,spring/fall,dress_shirt_long
running_shoes_0045.jpg,white,sporty,shoes,All,running_shoes
top_others_0022.jpg,pink,modern,top,summer,top_others
fleece_jacket_0033.jpg,blue,sporty,outer,winter,fleece_jacket
long_boots_0038.jpg,black,sexy,shoes,winter,long_boots
tshirt_long_0034.jpg,green,casual,top,spring/fall,tshirt_long
coach_jacket_0035.jpg,beige,street,outer,spring/fall,coach_jacket
blazer_0094.jpg,black,modern,outer,spring/fall,blazer
dress_shirt_short_0034.jpg,white,modern,top,summer,dress_shirt_short
loafer_0041.jpg,black,formal/office,shoes,All,loafer
short_padding_0025.jpg,black,casual,outer,winter,short_padding
jumper_0010.jpg,red,casual,outer,spring/fall,jumper
slacks_0013.jpg,black,formal/office,bottom,All,slacks
hoody_jacket_0042.jpg,navy,sporty,outer,spring/fall,hoody_jacket
walker_0040.jpg,black,modern,shoes,winter,walker
hill_0035.jpg,black,luxury,shoes,All,hill
vest_0015.jpg,navy,casual,top,winter,vest
cardigan_0004.jpg,black,casual,outer,spring/fall,cardigan
fleece_jacket_0015.jpg,white,casual,outer,winter,fleece_jacket
loafer_0001.jpg,black,formal/office,shoes,All,loafer
short_boots_0048.jpg,black,modern,shoes,winter,short_boots
leather_jacket_0051.jpg,beige,street,outer,spring/fall,leather_jacket
blouse_short_0032.jpg,purple,modern,top,summer,blouse_short
blouse_long_0041.jpg,white,modern,top,spring/fall,blouse_long
mtm_0023.jpg,black,street,top,spring/fall,mtm
hoody_0047.jpg,navy,casual,top,spring/fall,hoody
hoody_0012.jpg,brown,casual,top,spring/fall,hoody
sneakers_0048.jpg,red,casual,shoes,All,sneakers
blazer_0015.jpg,red,modern,outer,spring/fall,blazer
hoody_jacket_0041.jpg,black,sporty,outer,spring/fall,hoody_jacket
long_boots_0015.jpg,white,modern,shoes,winter,long_boots
flat_shoes_0037.jpg,black,formal/office,shoes,All,flat_shoes
coat_0008.jpg,khaki,modern,outer,winter,coat
hoody_jacket_0050.jpg,pink,sporty,outer,spring/fall,hoody_jacket
sneakers_0013.jpg,navy,casual,shoes,All,sneakers
walker_0008.jpg,black,formal/office,shoes,winter,walker
coat_0012.jpg,navy,modern,outer,winter,coat
jogger_0009.jpg,black,sporty,bottom,winter,jogger
hightop_0040.jpg,white,sporty,top,summer,hightop
blazer_0071.jpg,white,modern,outer,spring/fall,blazer
flat_shoes_0014.jpg,beige,purity,shoes,All,flat_shoes
sandal_0048.jpg,navy,sporty,shoes,summer,sandal
blouse_short_0046.jpg,white,modern,top,summer,blouse_short
trench_coat_0015.jpg,beige,modern,outer,spring/fall,trench_coat
sneakers_0042.jpg,red,casual,shoes,All,sneakers
cardigan_0041.jpg,white,casual,outer,spring/fall,cardigan
sweater_0007.jpg,yellow,modern,top,winter,sweater
running_shoes_0015.jpg,white,sporty,shoes,All,running_shoes
sleeveless_0046.jpg,white,casual,top,summer,sleeveless
loafer_0006.jpg,black,formal/office,shoes,All,loafer
hill_0015.jpg,red,formal/office,shoes,All,hill
short_padding_0003.jpg,yellow,casual,outer,winter,short_padding
running_shoes_0020.jpg,black,sporty,shoes,All,running_shoes
sleeveless_0038.jpg,black,casual,top,summer,sleeveless
top_others_0042.jpg,gray,modern,top,summer,top_others
slacks_0001.jpg,black,formal/office,bottom,All,slacks
blouse_long_0021.jpg,beige,modern,top,spring/fall,blouse_long
coach_jacket_0023.jpg,green,street,outer,spring/fall,coach_jacket
blazer_0017.jpg,white,modern,outer,spring/fall,blazer
slacks_0005.jpg,black,casual,bottom,All,slacks
vest_0016.jpg,gray,casual,top,spring/fall,vest
tshirt_short_0030.jpg,yellow,casual,top,summer,tshirt_short
dress_0006.jpg,beige,modern,onepiece,spring/fall,dress
hill_0042.jpg,brown,sexy,shoes,All,hill
hightop_0023.jpg,pink,lovely,top,summer,hightop
jogger_0044.jpg,khaki,street,bottom,winter,jogger
short_boots_0035.jpg,black,modern,shoes,winter,short_boots
leather_jacket_0014.jpg,brown,street,outer,winter,leather_jacket
dress_shirt_long_0017.jpg,white,formal/office,top,spring/fall,dress_shirt_long
sandal_0023.jpg,brown,modern,shoes,summer,sandal
walker_0045.jpg,black,modern,shoes,winter,walker
dress_shirt_long_0006.jpg,black,modern,top,spring/fall,dress_shirt_long
hoody_0039.jpg,gray,casual,top,spring/fall,hoody
blazer_0009.jpg,gray,modern,outer,spring/fall,blazer
jumper_0045.jpg,gray,casual,outer,spring/fall,jumper
coat_0019.jpg,gray,modern,outer,winter,coat
walker_0009.jpg,black,modern,shoes,winter,walker
blazer_0030.jpg,black,modern,outer,spring/fall,blazer
blazer_0050.jpg,white,modern,outer,spring/fall,blazer
long_boots_0023.jpg,black,luxury,shoes,winter,long_boots
sneakers_0049.jpg,red,casual,shoes,All,sneakers
dress_0018.jpg,dark_beige,purity,onepiece,summer,dress
hoody_0031.jpg,red,casual,top,spring/fall,hoody
leggings_0001.jpg,gray,sproty,bottom,all,leggings
tshirt_long_0028.jpg,black,casual,top,spring/fall,tshirt_long
jean_0003.jpg,navy,casual,bottom,winter,jean
fleece_jacket_0019.jpg,white,casual,outer,winter,fleece_jacket
jean_0041.jpg,dark_beige,casual,bottom,winter,jean
vest_0040.jpg,brown,casual,top,spring/fall,vest
walker_0050.jpg,dark_beige,modern,shoes,winter,walker
short_padding_0024.jpg,gray,casual,outer,winter,short_padding
jumper_0047.jpg,red,casual,outer,spring/fall,jumper
flat_shoes_0034.jpg,pink,purity,shoes,All,flat_shoes
top_others_0005.jpg,navy,casual,top,summer,top_others
dress_0041.jpg,pink,purity,onepiece,summer,dress
sleeveless_0005.jpg,white,street,top,summer,sleeveless
leggings_0029.jpg,gray,sproty,bottom,all,leggings
top_others_0006.jpg,navy,modern,top,summer,top_others
sneakers_0006.jpg,black,casual,shoes,All,sneakers
trench_coat_0028.jpg,navy,modern,outer,spring/fall,trench_coat
hightop_0034.jpg,gray,casual,top,summer,hightop
long_padding_0041.jpg,brown,casual,outer,winter,long_padding
flat_shoes_0010.jpg,black,modern,shoes,All,flat_shoes
skirt_0038.jpg,dark_beige,modern,bottom,spring/fall,skirt
hoody_0027.jpg,blue,casual,top,spring/fall,hoody
sweater_0002.jpg,red,modern,top,winter,sweater
top_others_0028.jpg,red,modern,top,spring/fall,top_others
flat_shoes_0019.jpg,red,formal/office,shoes,All,flat_shoes
top_others_0017.jpg,blue,modern,top,summer,top_others
short_padding_0047.jpg,khaki,casual,outer,winter,short_padding
long_boots_0017.jpg,black,luxury,shoes,winter,long_boots
coat_0009.jpg,pink,modern,outer,winter,coat
flat_shoes_0017.jpg,brown,formal/office,shoes,All,flat_shoes
leggings_0052.jpg,black,sproty,bottom,all,leggings
hightop_0005.jpg,white,casual,top,summer,hightop
hill_0024.jpg,black,formal/office,shoes,All,hill
cardigan_0022.jpg,purple,casual,outer,spring/fall,cardigan
jogger_0032.jpg,black,street,bottom,winter,jogger
sneakers_0044.jpg,black,casual,shoes,All,sneakers
coach_jacket_0037.jpg,beige,street,outer,spring/fall,coach_jacket
blazer_0100.jpg,gray,modern,outer,spring/fall,blazer
skirt_0035.jpg,red,modern,bottom,spring/fall,skirt
slacks_0038.jpg,gray,casual,bottom,All,slacks
dress_shirt_long_0027.jpg,white,formal/office,top,spring/fall,dress_shirt_long
vest_0008.jpg,black,casual,top,spring/fall,vest
jogger_0018.jpg,black,street,bottom,winter,jogger
fleece_jacket_0031.jpg,purple,casual,outer,winter,fleece_jacket
fleece_jacket_0002.jpg,blue,casual,outer,winter,fleece_jacket
blazer_0097.jpg,red,formal/office,outer,spring/fall,blazer
jumper_0002.jpg,purple,casual,outer,spring/fall,jumper
slacks_0012.jpg,black,formal/office,bottom,All,slacks
blouse_short_0033.jpg,pink,modern,top,summer,blouse_short
sleeveless_0042.jpg,black,casual,top,summer,sleeveless
trench_coat_0006.jpg,beige,modern,outer,spring/fall,trench_coat
blazer_0011.jpg,pink,modern,outer,spring/fall,blazer
dress_shirt_short_0008.jpg,skyblue,formal/office,top,summer,dress_shirt_short
blazer_0093.jpg,beige,modern,outer,spring/fall,blazer
fleece_jacket_0027.jpg,white,casual,outer,winter,fleece_jacket
hightop_0028.jpg,black,sporty,top,summer,hightop
dress_shirt_long_0003.jpg,white,formal/office,top,spring/fall,dress_shirt_long
blazer_0026.jpg,red,modern,outer,spring/fall,blazer
sandal_0040.jpg,navy,casual,shoes,summer,sandal
dress_0039.jpg,blue,casual,onepiece,summer,dress
tshirt_short_0037.jpg,yellow,casual,top,summer,tshirt_short
blouse_long_0031.jpg,khaki,modern,top,spring/fall,blouse_long
jogger_0012.jpg,gray,street,bottom,winter,jogger
skirt_0023.jpg,pink,lovely,bottom,summer,skirt
hill_0047.jpg,navy,modern,shoes,All,hill
short_padding_0005.jpg,orange,casual,outer,winter,short_padding
coat_0030.jpg,gray,modern,outer,winter,coat
short_boots_0044.jpg,black,luxury,shoes,winter,short_boots
blouse_long_0048.jpg,pink,modern,top,spring/fall,blouse_long
cardigan_0011.jpg,dark_beige,casual,outer,spring/fall,cardigan
jean_0030.jpg,white,casual,bottom,winter,jean
walker_0048.jpg,dark_beige,modern,shoes,winter,walker
dress_shirt_long_0042.jpg,white,formal/office,top,spring/fall,dress_shirt_long
blouse_short_0043.jpg,khaki,modern,top,summer,blouse_short
fleece_jacket_0020.jpg,beige,casual,outer,winter,fleece_jacket
walker_0029.jpg,black,modern,shoes,winter,walker
slacks_0015.jpg,black,casual,bottom,All,slacks
leggings_0038.jpg,black,sproty,bottom,all,leggings
walker_0034.jpg,black,luxury,shoes,winter,walker
sweater_0032.jpg,beige,casual,top,winter,sweater
jogger_0014.jpg,black,street,bottom,winter,jogger
dress_0011.jpg,white,modern,onepiece,summer,dress
jean_0039.jpg,beige,casual,bottom,winter,jean
sandal_0027.jpg,black,sporty,shoes,summer,sandal
cardigan_0028.jpg,gray,casual,outer,spring/fall,cardigan
blazer_0048.jpg,black,modern,outer,spring/fall,blazer
tshirt_short_0014.jpg,white,casual,top,summer,tshirt_short
hoody_jacket_0046.jpg,red,casual,outer,spring/fall,hoody_jacket
long_boots_0011.jpg,black,modern,shoes,winter,long_boots
hightop_0008.jpg,white,vintage,top,summer,hightop
hill_0014.jpg,black,formal/office,shoes,All,hill
tshirt_short_0010.jpg,black,casual,top,summer,tshirt_short
jogger_0007.jpg,dark_beige,sporty,bottom,winter,jogger
blouse_short_0021.jpg,white,modern,top,summer,blouse_short
long_boots_0008.jpg,black,sexy,shoes,winter,long_boots
top_others_0032.jpg,white,modern,top,summer,top_others
tshirt_short_0021.jpg,white,casual,top,summer,tshirt_short
skirt_0022.jpg,gray,modern,bottom,spring/fall,skirt
hoody_jacket_0031.jpg,orange,casual,outer,spring/fall,hoody_jacket
cardigan_0016.jpg,gray,casual,outer,spring/fall,cardigan
dress_shirt_short_0043.jpg,green,modern,top,summer,dress_shirt_short
mtm_0027.jpg,white,casual,top,spring/fall,mtm
running_shoes_0025.jpg,white,sporty,shoes,All,running_shoes
dress_shirt_long_0011.jpg,navy,dandy,top,spring/fall,dress_shirt_long
running_shoes_0003.jpg,white,sporty,shoes,All,running_shoes
sandal_0049.jpg,black,sporty,shoes,summer,sandal
vest_0033.jpg,black,formal/office,top,spring/fall,vest
running_shoes_0047.jpg,white,sporty,shoes,All,running_shoes
vest_0024.jpg,black,casual,top,spring/fall,vest
jean_0040.jpg,white,casual,bottom,winter,jean
jumper_0027.jpg,black,casual,outer,spring/fall,jumper
dress_0015.jpg,red,casual,onepiece,spring/fall,dress
blouse_short_0036.jpg,white,modern,top,summer,blouse_short
blouse_long_0029.jpg,pink,modern,top,spring/fall,blouse_long
coach_jacket_0039.jpg,pink,street,outer,spring/fall,coach_jacket
short_boots_0029.jpg,black,modern,shoes,winter,short_boots
jumper_0007.jpg,navy,casual,outer,spring/fall,jumper
leggings_0003.jpg,gray,sproty,bottom,all,leggings
hill_0007.jpg,black,luxury,shoes,All,hill
tshirt_short_0047.jpg,skyblue,casual,top,summer,tshirt_short
sleeveless_0014.jpg,white,casual,top,summer,sleeveless
sneakers_0020.jpg,navy,casual,shoes,All,sneakers
cardigan_0050.jpg,green,casual,outer,spring/fall,cardigan
top_others_0014.jpg,navy,modern,top,summer,top_others
running_shoes_0031.jpg,white,sporty,shoes,All,running_shoes
hoody_jacket_0027.jpg,gray,casual,outer,spring/fall,hoody_jacket
dress_shirt_short_0017.jpg,skyblue,formal/office,top,summer,dress_shirt_short
dress_shirt_long_0029.jpg,blue,formal/office,top,spring/fall,dress_shirt_long
dress_shirt_short_0022.jpg,skyblue,formal/office,top,summer,dress_shirt_short
long_padding_0005.jpg,brown,casual,outer,winter,long_padding
hoody_0016.jpg,khaki,casual,top,spring/fall,hoody
hoody_0032.jpg,black,casual,top,spring/fall,hoody
hill_0003.jpg,black,sexy,shoes,All,hill
blouse_long_0024.jpg,white,modern,top,spring/fall,blouse_long
hoody_jacket_0014.jpg,navy,casual,outer,spring/fall,hoody_jacket
jumper_0023.jpg,khaki,casual,outer,spring/fall,jumper
hill_0040.jpg,brown,formal/office,shoes,All,hill
short_boots_0038.jpg,black,sexy,shoes,winter,short_boots
hoody_jacket_0019.jpg,red,sporty,outer,spring/fall,hoody_jacket
long_padding_0021.jpg,dark_beige,casual,outer,winter,long_padding
